uid,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
7759,0,0.61,0.93,3,250,4,0,0,management,medium
7760,0,0.58,0.66,3,250,5,0,0,sales,low
7761,0,0.2,0.73,3,250,5,0,0,sales,medium
7762,0,0.75,0.48,3,250,5,0,0,sales,medium
7763,0,0.75,0.85,3,250,6,0,0,technical,medium
7764,0,0.75,0.85,3,250,6,0,0,technical,medium
7765,0,0.68,0.54,3,251,2,0,0,RandD,medium
7766,0,0.95,0.71,3,251,2,1,0,hr,low
7767,0,0.54,0.88,3,251,2,0,0,technical,low
7768,0,0.54,0.53,3,251,2,0,0,sales,low
7769,0,0.89,0.76,3,251,2,1,0,sales,low
7770,0,0.67,0.61,3,251,2,0,0,marketing,low
7771,0,0.83,0.91,3,251,2,0,0,RandD,medium
7772,0,0.7,0.5,3,251,2,0,0,technical,medium
7773,0,0.85,0.6,3,251,2,0,0,sales,low
7774,0,0.57,0.58,3,251,2,0,0,support,high
7775,0,0.91,0.95,3,251,3,0,0,RandD,low
7776,0,0.71,0.95,3,251,3,0,0,support,low
7777,0,0.57,0.58,3,251,3,0,0,technical,medium
7778,0,0.56,0.98,3,251,3,1,0,accounting,medium
7779,0,0.81,0.92,3,251,3,1,0,support,medium
7780,0,0.8,0.78,3,251,3,0,0,sales,high
7781,0,0.8,0.84,3,251,3,0,0,sales,medium
7782,0,0.98,0.5,3,251,3,0,0,technical,medium
7783,0,0.48,0.7,3,251,3,0,0,IT,low
7784,0,0.48,0.61,3,251,3,0,0,support,medium
7785,0,0.48,0.61,3,251,3,0,0,support,medium
7786,0,0.29,0.86,3,251,4,0,0,sales,medium
7787,0,0.15,0.89,3,251,4,0,0,marketing,high
7788,0,0.73,0.94,3,251,6,0,0,sales,medium
7789,0,0.62,0.91,3,251,10,0,0,sales,medium
7790,0,0.62,0.91,3,251,10,0,0,sales,medium
7791,0,0.5,0.87,3,252,2,0,0,support,low
7792,0,0.98,0.72,3,252,2,0,0,IT,low
7793,0,0.63,0.91,3,252,2,0,0,RandD,high
7794,0,0.79,0.89,3,252,2,0,0,hr,medium
7795,0,0.89,0.57,3,252,2,0,0,support,medium
7796,0,0.65,0.98,3,252,2,0,0,product_mng,high
7797,0,0.64,0.88,3,252,2,0,0,sales,low
7798,0,0.65,0.98,3,252,2,0,0,product_mng,high
7799,0,0.64,0.88,3,252,2,0,0,sales,low
7800,0,0.75,0.96,3,252,3,0,0,technical,medium
7801,0,0.63,0.49,3,252,3,0,0,sales,medium
7802,0,0.78,0.78,3,252,3,0,0,support,medium
7803,0,0.58,0.69,3,252,3,0,0,sales,low
7804,0,0.61,0.73,3,252,3,0,0,technical,high
7805,0,0.61,0.73,3,252,3,0,0,technical,high
7806,0,0.93,0.73,3,252,4,0,0,product_mng,high
7807,0,0.73,0.6,3,252,4,1,0,sales,low
7808,0,0.52,0.8,3,252,4,0,0,product_mng,low
7809,0,0.52,0.8,3,252,4,0,0,product_mng,low
7810,0,0.5,0.86,3,253,2,0,0,RandD,low
7811,0,0.69,0.84,3,253,2,0,0,technical,medium
7812,0,0.55,0.54,3,253,2,0,0,support,low
7813,0,0.7,0.55,3,253,2,1,0,accounting,low
7814,0,0.52,0.81,3,253,2,0,0,support,medium
7815,0,0.8,0.52,3,253,2,1,0,sales,low
7816,0,0.84,0.61,3,253,2,0,0,sales,medium
7817,0,0.64,0.79,3,253,2,0,0,sales,low
7818,0,0.82,0.94,3,253,2,0,0,hr,low
7819,0,0.78,0.89,3,253,3,0,0,support,high
7820,0,0.53,0.81,3,253,3,0,0,marketing,medium
7821,0,0.52,0.72,3,253,3,0,0,accounting,low
7822,0,0.75,0.95,3,253,3,0,0,marketing,medium
7823,0,0.9,0.85,3,253,3,0,0,sales,medium
7824,0,0.92,0.53,3,253,3,0,0,support,low
7825,0,1,0.59,3,253,3,0,0,support,low
7826,0,0.21,0.49,3,253,3,0,0,hr,low
7827,0,0.97,0.7,3,253,3,0,0,sales,medium
7828,0,0.69,0.75,3,253,3,0,0,management,high
7829,0,0.69,0.75,3,253,3,0,0,management,high
7830,0,0.74,0.7,3,253,4,1,0,RandD,medium
7831,0,0.95,0.75,3,253,4,0,0,accounting,low
7832,0,0.98,0.99,3,253,4,0,0,sales,medium
7833,0,0.7,0.74,3,253,4,1,0,support,low
7834,0,0.62,0.68,3,253,5,1,0,RandD,low
7835,0,0.78,0.45,3,253,6,0,1,support,medium
7836,0,0.75,0.55,3,253,6,0,0,IT,medium
7837,0,0.72,0.51,3,254,2,0,0,sales,low
7838,0,0.55,0.8,3,254,2,0,0,IT,medium
7839,0,0.61,0.68,3,254,2,0,0,accounting,low
7840,0,0.5,0.54,3,254,2,0,0,product_mng,low
7841,0,0.74,0.66,3,254,2,0,0,support,medium
7842,0,0.49,0.67,3,254,2,1,0,technical,medium
7843,0,0.86,0.99,3,254,2,0,0,support,medium
7844,0,0.51,0.8,3,254,2,0,0,sales,medium
7845,0,0.83,0.71,3,254,2,0,0,technical,low
7846,0,0.76,0.65,3,254,2,0,0,sales,low
7847,0,0.9,0.65,3,254,2,0,0,support,high
7848,0,0.55,0.58,3,254,2,0,0,management,high
7849,0,0.9,0.65,3,254,2,0,0,support,high
7850,0,0.55,0.58,3,254,2,0,0,management,high
7851,0,0.71,0.63,3,254,3,1,0,sales,high
7852,0,0.99,0.61,3,254,3,0,0,marketing,medium
7853,0,0.77,0.64,3,254,3,0,0,accounting,medium
7854,0,0.9,0.62,3,254,3,0,0,technical,medium
7855,0,0.98,0.92,3,254,3,0,0,technical,high
7856,0,0.86,0.85,3,254,3,0,0,technical,medium
7857,0,0.76,0.77,3,254,3,0,0,product_mng,medium
7858,0,0.53,0.82,3,254,3,1,0,technical,low
7859,0,0.55,0.79,3,254,3,1,0,technical,medium
7860,0,0.57,0.68,3,254,4,0,0,sales,low
7861,0,0.73,0.74,3,254,4,1,0,marketing,medium
7862,0,0.95,0.51,3,254,4,0,0,technical,medium
7863,0,0.85,0.86,3,255,2,0,0,sales,low
7864,0,0.49,0.71,3,255,2,1,0,accounting,low
7865,0,0.72,0.59,3,255,2,0,0,support,high
7866,0,0.98,0.7,3,255,2,1,0,marketing,low
7867,0,0.99,0.82,3,255,2,0,0,product_mng,medium
7868,0,0.97,0.54,3,255,2,1,0,RandD,high
7869,0,0.97,0.9,3,255,2,0,0,technical,low
7870,0,0.62,0.71,3,255,2,0,0,technical,medium
7871,0,0.61,0.6,3,255,2,0,0,RandD,medium
7872,0,0.61,0.6,3,255,2,0,0,RandD,medium
7873,0,0.76,0.56,3,255,3,0,0,support,medium
7874,0,0.94,0.94,3,255,3,0,0,IT,low
7875,0,0.83,0.95,3,255,3,0,0,technical,medium
7876,0,0.91,0.61,3,255,3,0,0,accounting,medium
7877,0,0.85,1,3,255,3,0,0,sales,medium
7878,0,0.15,0.55,3,255,3,1,0,product_mng,medium
7879,0,0.78,0.72,3,255,4,1,0,management,low
7880,0,0.32,0.75,3,255,4,0,0,sales,medium
7881,0,0.27,0.96,3,255,4,0,0,sales,low
7882,0,0.9,0.6,3,255,4,1,0,marketing,low
7883,0,0.81,0.52,3,255,5,0,0,IT,medium
7884,0,0.68,0.62,3,255,5,0,0,RandD,low
7885,0,0.93,0.89,3,255,7,1,0,sales,medium
7886,0,0.9,0.76,3,255,7,0,0,product_mng,low
7887,0,0.93,0.89,3,255,7,1,0,sales,medium
7888,0,0.9,0.76,3,255,7,0,0,product_mng,low
7889,0,0.93,0.97,3,256,2,1,0,product_mng,low
7890,0,0.72,0.66,3,256,2,0,0,IT,medium
7891,0,0.51,0.76,3,256,2,0,0,technical,medium
7892,0,0.29,0.66,3,256,2,1,0,sales,medium
7893,0,0.91,0.52,3,256,2,0,0,support,high
7894,0,0.9,0.49,3,256,2,0,0,marketing,medium
7895,0,0.58,0.89,3,256,2,0,0,support,medium
7896,0,0.78,0.8,3,256,2,0,0,IT,medium
7897,0,0.78,0.8,3,256,2,0,0,IT,medium
7898,0,0.89,0.56,3,256,3,0,0,support,medium
7899,0,0.86,0.62,3,256,3,1,0,RandD,low
7900,0,0.85,0.97,3,256,3,0,0,support,low
7901,0,0.55,0.77,3,256,3,1,0,sales,low
7902,0,0.75,0.37,3,256,3,0,0,product_mng,medium
7903,0,0.7,0.51,3,256,3,0,0,technical,low
7904,0,0.67,0.91,3,256,3,0,0,technical,low
7905,0,0.94,0.79,3,256,3,0,0,marketing,low
7906,0,0.82,0.74,3,256,3,1,0,support,medium
7907,0,0.57,0.9,3,256,4,0,0,RandD,low
7908,0,0.84,0.72,3,256,4,0,0,technical,medium
7909,0,0.9,0.66,3,256,4,0,0,hr,low
7910,0,0.63,0.66,3,256,4,1,0,RandD,low
7911,0,0.89,0.7,3,256,4,0,0,support,medium
7912,0,0.66,0.36,3,256,6,0,0,support,medium
7913,0,0.99,0.97,3,257,2,0,0,marketing,medium
7914,0,0.49,0.76,3,257,2,1,0,marketing,medium
7915,0,0.54,0.57,3,257,2,0,0,IT,medium
7916,0,0.83,0.55,3,257,2,0,0,marketing,low
7917,0,0.83,0.78,3,257,2,0,0,sales,low
7918,0,0.97,0.95,3,257,2,0,0,hr,medium
7919,0,0.82,0.92,3,257,2,0,0,accounting,low
7920,0,0.66,0.69,3,257,2,0,0,support,medium
7921,0,0.93,0.53,3,257,2,1,0,technical,low
7922,0,0.57,0.74,3,257,2,0,0,support,low
7923,0,0.91,0.67,3,257,2,0,0,sales,low
7924,0,0.48,0.98,3,257,2,0,0,support,medium
7925,0,0.5,0.64,3,257,2,1,0,accounting,high
7926,0,0.5,0.64,3,257,2,1,0,accounting,high
7927,0,0.68,0.73,3,257,3,0,0,sales,low
7928,0,0.62,0.38,3,257,3,0,0,technical,medium
7929,0,0.88,0.63,3,257,3,0,0,sales,low
7930,0,0.66,0.89,3,257,3,0,0,sales,medium
7931,0,0.81,0.62,3,257,3,0,0,support,low
7932,0,0.74,0.66,3,257,3,0,0,support,low
7933,0,0.78,0.61,3,257,3,0,0,support,medium
7934,0,0.91,0.58,3,257,3,0,0,marketing,medium
7935,0,0.96,0.91,3,257,3,0,0,support,medium
7936,0,0.52,0.7,3,257,3,0,0,support,low
7937,0,0.87,0.68,3,257,3,0,0,technical,low
7938,0,0.72,0.39,3,257,3,0,0,technical,low
7939,0,0.59,0.97,3,257,3,0,0,marketing,low
7940,0,0.92,0.98,3,257,3,0,1,sales,medium
7941,0,0.69,0.51,3,257,3,1,0,IT,low
7942,0,0.59,0.97,3,257,3,0,0,marketing,low
7943,0,0.92,0.98,3,257,3,0,1,sales,medium
7944,0,0.69,0.51,3,257,3,1,0,IT,low
7945,0,1,0.94,3,257,4,0,0,support,medium
7946,0,0.94,0.76,3,257,4,1,0,management,low
7947,0,0.14,0.99,3,257,4,1,0,sales,low
7948,0,0.97,0.86,3,257,4,0,0,sales,low
7949,0,0.8,0.96,3,257,5,0,0,support,medium
7950,0,0.25,0.83,3,257,5,1,0,technical,medium
7951,0,0.34,0.81,3,257,5,0,0,accounting,low
7952,0,0.72,0.5,3,257,6,0,0,IT,low
7953,0,0.64,0.56,3,257,6,0,0,marketing,medium
7954,0,0.64,0.56,3,257,6,0,0,marketing,medium
7955,0,0.71,0.62,3,258,2,0,0,technical,medium
7956,0,0.57,0.86,3,258,2,0,0,sales,low
7957,0,0.59,0.97,3,258,2,0,0,accounting,low
7958,0,0.81,0.53,3,258,2,0,0,IT,low
7959,0,0.6,0.6,3,258,3,0,0,sales,low
7960,0,0.76,0.5,3,258,3,0,0,IT,low
7961,0,0.66,0.68,3,258,3,0,0,technical,low
7962,0,0.73,0.95,3,258,3,0,0,technical,low
7963,0,0.72,0.94,3,258,3,0,0,product_mng,medium
7964,0,0.85,0.49,3,258,3,0,0,sales,medium
7965,0,0.53,0.68,3,258,3,0,0,IT,low
7966,0,0.59,0.8,3,258,3,1,0,IT,low
7967,0,0.87,0.75,3,258,3,0,0,technical,medium
7968,0,0.43,0.72,3,258,4,0,0,hr,medium
7969,0,0.58,0.84,3,258,4,0,0,support,low
7970,0,0.12,0.47,3,258,5,0,0,sales,medium
7971,0,0.83,0.72,3,259,2,0,0,technical,medium
7972,0,0.5,0.84,3,259,2,0,0,product_mng,high
7973,0,0.95,0.9,3,259,2,0,0,support,low
7974,0,0.68,0.51,3,259,3,0,0,support,medium
7975,0,0.9,0.99,3,259,3,1,0,technical,medium
7976,0,0.92,0.55,3,259,3,0,0,product_mng,low
7977,0,0.65,0.56,3,259,3,0,0,marketing,medium
7978,0,0.83,0.74,3,259,3,1,0,accounting,low
7979,0,0.62,0.79,3,259,3,0,0,support,medium
7980,0,0.62,0.79,3,259,3,0,0,support,medium
7981,0,0.73,0.75,3,259,4,0,0,marketing,medium
7982,0,0.91,0.98,3,259,4,0,0,technical,low
7983,0,0.48,0.98,3,259,6,0,0,IT,medium
7984,0,0.9,0.49,3,259,6,0,0,IT,medium
7985,0,0.9,0.49,3,259,6,0,0,IT,medium
7986,0,0.15,0.75,3,259,8,1,0,marketing,high
7987,0,0.15,0.75,3,259,8,1,0,marketing,high
7988,0,0.9,0.55,3,259,10,1,1,management,high
7989,0,0.9,0.55,3,259,10,1,1,management,high
7990,0,0.7,0.87,3,260,2,0,0,management,low
7991,0,0.95,0.81,3,260,2,0,0,support,low
7992,0,0.54,0.75,3,260,2,0,0,technical,low
7993,0,0.86,0.92,3,260,2,0,0,sales,low
7994,0,0.87,0.54,3,260,2,0,0,sales,medium
7995,0,0.89,0.55,3,260,2,0,0,RandD,low
7996,0,0.9,0.74,3,260,2,0,0,support,medium
7997,0,0.83,0.77,3,260,2,0,0,sales,medium
7998,0,0.56,0.64,3,260,3,0,0,RandD,medium
7999,0,0.8,0.93,3,260,3,0,0,product_mng,low
8000,0,0.66,0.61,3,260,3,0,0,IT,low
8001,0,0.75,0.52,3,260,3,1,0,sales,low
8002,0,0.98,0.55,3,260,3,0,0,sales,medium
8003,0,0.5,0.59,3,260,3,0,0,IT,medium
8004,0,0.67,0.83,3,260,3,0,0,technical,low
8005,0,0.71,0.85,3,260,3,0,0,marketing,medium
8006,0,0.9,0.55,3,260,3,0,0,sales,medium
8007,0,0.9,0.74,3,260,4,0,0,technical,high
8008,0,0.69,0.5,3,260,4,0,0,sales,medium
8009,0,0.77,0.66,3,260,4,0,0,RandD,high
8010,0,0.68,0.76,3,260,4,0,0,support,low
8011,0,0.7,0.84,3,260,4,1,0,support,medium
8012,0,0.68,0.76,3,260,4,0,0,support,low
8013,0,0.7,0.84,3,260,4,1,0,support,medium
8014,0,0.96,0.91,3,260,5,0,0,technical,low
8015,0,0.92,0.44,3,260,8,0,0,sales,low
8016,0,0.92,0.44,3,260,8,0,0,sales,low
8017,0,0.48,0.89,3,261,2,0,0,support,medium
8018,0,0.62,0.69,3,261,2,0,0,IT,medium
8019,0,0.82,0.6,3,261,2,1,0,IT,medium
8020,0,0.64,0.5,3,261,2,0,0,sales,low
8021,0,0.39,0.86,3,261,2,0,0,accounting,low
8022,0,0.71,0.39,3,261,3,0,0,RandD,medium
8023,0,0.99,0.93,3,261,3,0,0,technical,low
8024,0,0.9,0.66,3,261,3,1,0,product_mng,medium
8025,0,0.6,0.88,3,261,3,1,0,marketing,medium
8026,0,0.92,0.58,3,261,3,1,0,sales,medium
8027,0,0.71,0.91,3,261,3,0,0,sales,low
8028,0,0.51,0.55,3,261,3,0,0,technical,low
8029,0,0.61,0.82,3,261,4,0,0,IT,low
8030,0,0.85,0.51,3,261,4,0,1,technical,medium
8031,0,0.72,0.76,3,261,4,0,0,IT,medium
8032,0,0.52,0.88,3,261,4,0,0,sales,medium
8033,0,0.89,0.86,3,261,4,0,0,sales,low
8034,0,0.69,0.98,3,261,4,0,0,sales,medium
8035,0,0.68,0.61,3,261,5,0,0,sales,medium
8036,0,0.52,0.84,3,261,8,0,1,accounting,low
8037,0,0.95,0.84,3,261,8,1,1,hr,medium
8038,0,0.52,0.84,3,261,8,0,1,accounting,low
8039,0,0.95,0.84,3,261,8,1,1,hr,medium
8040,0,0.6,0.98,3,262,2,0,0,accounting,low
8041,0,0.71,0.9,3,262,2,1,0,product_mng,low
8042,0,0.57,0.9,3,262,2,0,0,product_mng,medium
8043,0,0.84,0.9,3,262,2,0,0,sales,medium
8044,0,0.66,0.6,3,262,2,1,0,IT,low
8045,0,0.99,0.6,3,262,2,0,0,marketing,low
8046,0,0.83,0.76,3,262,2,0,0,accounting,medium
8047,0,0.56,0.64,3,262,2,1,0,RandD,low
8048,0,0.76,0.58,3,262,2,0,0,sales,low
8049,0,0.93,0.89,3,262,2,0,0,sales,low
8050,0,0.95,0.64,3,262,3,0,0,sales,low
8051,0,0.21,0.4,3,262,3,0,0,support,low
8052,0,0.83,0.75,3,262,3,0,0,IT,medium
8053,0,0.91,0.61,3,262,3,0,0,technical,low
8054,0,0.5,0.94,3,262,4,0,0,accounting,low
8055,0,0.98,0.72,3,262,4,0,0,hr,low
8056,0,0.31,0.5,3,262,5,0,0,sales,medium
8057,0,0.69,0.82,3,262,5,1,0,IT,medium
8058,0,0.16,0.51,3,262,6,0,0,sales,low
8059,0,0.73,0.78,3,262,7,1,1,management,high
8060,0,0.73,0.78,3,262,7,1,1,management,high
8061,0,0.95,0.71,3,263,2,1,0,sales,medium
8062,0,0.84,0.45,3,263,2,0,0,RandD,low
8063,0,0.81,0.85,3,263,3,1,0,IT,low
8064,0,0.32,0.8,3,263,3,0,0,marketing,medium
8065,0,0.88,0.98,3,263,3,1,0,technical,high
8066,0,0.64,0.64,3,263,3,0,0,marketing,high
8067,0,0.66,0.97,3,263,3,0,0,accounting,medium
8068,0,0.68,0.99,3,263,3,1,1,marketing,medium
8069,0,0.61,0.9,3,263,3,0,0,IT,medium
8070,0,0.7,0.96,3,263,3,0,0,accounting,medium
8071,0,0.96,0.57,3,263,3,0,0,support,low
8072,0,0.88,0.55,3,263,3,0,0,marketing,low
8073,0,0.52,0.94,3,263,3,0,0,product_mng,medium
8074,0,0.64,0.61,3,263,3,0,0,support,low
8075,0,0.85,0.69,3,263,3,0,0,sales,medium
8076,0,0.75,0.61,3,263,3,0,0,sales,low
8077,0,0.76,0.72,3,263,3,0,0,product_mng,medium
8078,0,0.75,0.61,3,263,3,0,0,sales,low
8079,0,0.76,0.72,3,263,3,0,0,product_mng,medium
8080,0,0.98,0.64,3,263,4,0,0,accounting,medium
8081,0,0.5,0.56,3,263,4,0,0,hr,medium
8082,0,0.86,0.82,3,263,6,0,0,sales,high
8083,0,0.79,0.67,3,264,2,0,0,RandD,medium
8084,0,0.68,0.94,3,264,2,0,0,technical,low
8085,0,0.92,0.62,3,264,2,0,0,sales,medium
8086,0,0.57,0.55,3,264,2,0,0,accounting,medium
8087,0,0.67,0.53,3,264,2,0,0,accounting,low
8088,0,0.83,0.95,3,264,2,0,0,marketing,low
8089,0,0.83,0.95,3,264,2,0,0,marketing,low
8090,0,0.96,0.84,3,264,3,0,0,RandD,low
8091,0,0.71,0.67,3,264,3,0,0,IT,medium
8092,0,0.68,0.78,3,264,3,0,0,hr,low
8093,0,0.72,0.92,3,264,3,0,0,technical,low
8094,0,0.9,0.58,3,264,3,0,0,IT,medium
8095,0,0.59,0.76,3,264,3,0,0,technical,medium
8096,0,0.89,0.91,3,264,3,1,0,technical,low
8097,0,0.97,0.89,3,264,3,0,0,marketing,low
8098,0,0.95,0.53,3,264,3,0,0,sales,low
8099,0,0.95,0.53,3,264,3,0,0,sales,low
8100,0,0.25,0.65,3,264,4,0,0,management,low
8101,0,1,0.93,3,264,4,0,0,support,medium
8102,0,0.49,0.78,3,264,4,0,0,accounting,low
8103,0,0.98,0.91,3,264,4,1,0,marketing,medium
8104,0,0.8,0.65,3,264,4,0,0,management,high
8105,0,0.13,0.62,3,264,6,0,0,accounting,low
8106,0,0.84,0.54,3,265,2,0,0,marketing,medium
8107,0,0.72,0.6,3,265,2,1,0,sales,high
8108,0,0.58,0.97,3,265,3,0,0,support,medium
8109,0,0.59,0.93,3,265,3,1,0,sales,low
8110,0,0.6,0.54,3,265,3,1,0,sales,medium
8111,0,0.54,0.51,3,265,3,0,0,accounting,low
8112,0,0.77,0.49,3,265,3,0,0,sales,medium
8113,0,0.49,0.58,3,265,3,0,0,support,low
8114,0,0.88,0.82,3,265,3,0,0,product_mng,medium
8115,0,0.5,0.77,3,265,3,0,0,IT,medium
8116,0,0.67,0.65,3,265,3,0,0,product_mng,medium
8117,0,0.56,0.74,3,265,3,0,0,support,medium
8118,0,0.88,0.82,3,265,3,0,0,product_mng,medium
8119,0,0.5,0.77,3,265,3,0,0,IT,medium
8120,0,0.67,0.65,3,265,3,0,0,product_mng,medium
8121,0,0.56,0.74,3,265,3,0,0,support,medium
8122,0,0.25,0.87,3,265,4,0,0,technical,low
8123,0,0.64,0.6,3,265,4,0,0,sales,low
8124,0,0.64,0.6,3,265,4,0,0,sales,low
8125,0,0.58,0.73,3,265,6,0,0,RandD,low
8126,0,0.89,0.59,3,265,8,0,0,RandD,low
8127,0,0.89,0.59,3,265,8,0,0,RandD,low
8128,0,0.56,0.85,3,265,10,1,0,management,low
8129,0,0.56,0.85,3,265,10,1,0,management,low
8130,0,0.55,0.57,3,266,2,0,0,technical,medium
8131,0,0.93,0.56,3,266,2,0,0,IT,low
8132,0,0.84,0.48,3,266,2,0,0,product_mng,medium
8133,0,0.95,0.88,3,266,2,1,0,support,high
8134,0,0.91,0.59,3,266,2,0,0,support,medium
8135,0,0.7,0.6,3,266,2,0,0,technical,high
8136,0,0.62,0.61,3,266,2,0,0,management,high
8137,0,0.62,0.61,3,266,2,0,0,management,high
8138,0,0.76,0.93,3,266,3,1,0,marketing,low
8139,0,0.6,0.95,3,266,3,0,0,sales,medium
8140,0,0.88,0.84,3,266,3,0,0,accounting,low
8141,0,0.65,0.95,3,266,3,1,0,support,low
8142,0,0.84,0.56,3,266,3,0,0,hr,high
8143,0,0.61,0.67,3,266,3,0,0,RandD,medium
8144,0,0.97,0.5,3,266,3,1,0,sales,medium
8145,0,0.66,0.85,3,266,5,0,0,sales,low
8146,0,0.31,0.86,3,266,7,0,0,sales,low
8147,0,0.31,0.86,3,266,7,0,0,sales,low
8148,0,0.51,0.64,3,267,2,0,0,sales,low
8149,0,0.95,0.61,3,267,2,0,0,RandD,low
8150,0,0.49,0.98,3,267,2,0,0,technical,low
8151,0,0.48,0.87,3,267,2,0,0,IT,low
8152,0,0.64,0.74,3,267,2,0,0,support,medium
8153,0,0.85,0.67,3,267,2,1,0,sales,low
8154,0,0.72,0.91,3,267,2,0,0,support,low
8155,0,0.5,0.77,3,267,2,0,0,management,high
8156,0,0.5,0.77,3,267,2,0,0,management,high
8157,0,0.61,0.98,3,267,3,0,0,technical,low
8158,0,0.49,0.98,3,267,3,1,0,sales,medium
8159,0,0.83,0.84,3,267,3,0,0,product_mng,high
8160,0,0.57,0.82,3,267,3,0,0,management,high
8161,0,0.74,0.73,3,267,3,0,0,product_mng,low
8162,0,0.7,0.6,3,267,3,0,0,support,medium
8163,0,0.63,0.8,3,267,3,0,0,technical,low
8164,0,0.91,0.49,3,267,3,0,0,IT,medium
8165,0,0.71,0.64,3,267,3,0,0,technical,low
8166,0,0.71,0.64,3,267,3,0,0,technical,low
8167,0,0.53,0.83,3,267,4,0,0,technical,medium
8168,0,0.74,0.64,3,267,5,0,0,sales,low
8169,0,0.58,0.87,3,268,2,0,0,sales,low
8170,0,0.88,0.65,3,268,2,0,0,support,high
8171,0,0.86,0.87,3,268,2,0,0,sales,high
8172,0,0.65,0.68,3,268,2,1,0,technical,low
8173,0,0.83,0.92,3,268,2,1,0,technical,medium
8174,0,0.89,0.63,3,268,3,0,0,support,medium
8175,0,0.9,0.6,3,268,3,0,0,sales,low
8176,0,0.89,0.81,3,268,3,0,0,sales,low
8177,0,0.87,0.54,3,268,3,0,0,support,medium
8178,0,0.75,0.95,3,268,3,1,0,sales,low
8179,0,0.52,0.92,3,268,3,0,0,sales,low
8180,0,0.97,0.78,3,268,3,1,0,technical,low
8181,0,0.48,0.49,3,268,3,0,0,hr,low
8182,0,0.57,0.66,3,268,3,0,0,sales,low
8183,0,0.97,0.78,3,268,3,1,0,technical,low
8184,0,0.48,0.49,3,268,3,0,0,hr,low
8185,0,0.57,0.66,3,268,3,0,0,sales,low
8186,0,0.59,0.87,3,268,4,0,0,accounting,medium
8187,0,0.93,0.96,3,268,4,0,0,technical,low
8188,0,0.19,0.91,3,268,4,0,0,sales,low
8189,0,0.71,0.66,3,268,4,0,0,marketing,high
8190,0,0.71,0.66,3,268,4,0,0,marketing,high
8191,0,0.94,0.73,3,268,10,0,0,technical,medium
8192,0,0.94,0.73,3,268,10,0,0,technical,medium
8193,0,0.78,0.84,3,269,2,0,0,technical,medium
8194,0,0.86,0.55,3,269,2,0,0,management,low
8195,0,0.63,0.84,3,269,2,0,0,product_mng,low
8196,0,0.52,0.63,3,269,2,0,0,sales,medium
8197,0,0.77,0.73,3,269,2,0,0,support,medium
8198,0,0.84,0.65,3,269,2,0,0,sales,low
8199,0,0.64,0.52,3,269,2,0,0,sales,medium
8200,0,0.75,0.76,3,269,2,1,0,technical,medium
8201,0,0.75,0.76,3,269,2,1,0,technical,medium
8202,0,0.77,0.78,3,269,3,0,0,support,medium
8203,0,0.87,0.5,3,269,3,0,0,marketing,medium
8204,0,0.56,0.68,3,269,3,1,0,technical,low
8205,0,0.72,0.76,3,269,3,1,0,sales,medium
8206,0,0.63,0.82,3,269,3,0,0,sales,low
8207,0,0.69,0.98,3,269,3,1,0,sales,medium
8208,0,0.94,0.69,3,269,3,0,0,sales,low
8209,0,0.89,0.67,3,269,3,0,0,sales,medium
8210,0,0.91,0.78,3,269,3,1,0,technical,high
8211,0,0.91,0.78,3,269,3,1,0,technical,high
8212,0,0.63,0.86,3,269,4,0,0,support,low
8213,0,0.24,0.74,3,269,4,1,0,support,medium
8214,0,0.44,0.52,3,269,4,0,0,technical,low
8215,0,0.25,0.82,3,269,5,0,0,sales,low
8216,0,0.62,0.91,3,269,8,0,0,support,medium
8217,0,0.62,0.91,3,269,8,0,0,support,medium
8218,0,0.78,0.95,3,270,2,0,0,sales,medium
8219,0,0.8,0.76,3,270,2,1,0,marketing,low
8220,0,0.87,0.66,3,270,2,0,0,product_mng,low
8221,0,0.56,0.67,3,270,2,0,0,sales,medium
8222,0,0.56,0.67,3,270,2,0,0,sales,medium
8223,0,0.5,0.6,3,270,3,1,0,management,medium
8224,0,0.56,0.64,3,270,3,0,0,support,medium
8225,0,0.94,0.88,3,270,3,0,0,sales,medium
8226,0,0.59,0.79,3,270,3,0,0,technical,high
8227,0,0.56,0.97,3,270,3,1,0,technical,medium
8228,0,0.42,0.77,3,270,3,0,0,product_mng,low
8229,0,0.9,0.53,3,270,3,0,0,sales,medium
8230,0,0.68,0.84,3,270,3,0,0,support,high
8231,0,0.52,0.57,3,270,3,0,0,RandD,low
8232,0,0.95,0.84,3,270,3,1,1,sales,medium
8233,0,0.68,0.84,3,270,3,0,0,support,high
8234,0,0.52,0.57,3,270,3,0,0,RandD,low
8235,0,0.95,0.84,3,270,3,1,1,sales,medium
8236,0,0.72,0.62,3,270,4,0,0,sales,low
8237,0,0.72,0.69,3,270,4,0,0,technical,low
8238,0,0.68,0.54,3,270,4,1,0,sales,low
8239,0,0.97,0.63,3,270,4,1,0,technical,high
8240,0,0.67,0.63,3,270,5,0,0,sales,low
8241,0,0.42,0.96,3,270,6,0,0,support,low
8242,0,0.62,0.84,3,270,6,0,0,hr,medium
8243,0,0.62,0.84,3,270,6,0,0,hr,medium
8244,0,0.82,0.83,3,271,2,0,0,technical,medium
8245,0,0.96,0.61,3,271,2,0,0,hr,medium
8246,0,0.8,0.72,3,271,2,0,0,product_mng,medium
